Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,Customer_Job,Income,Cust_Satisfaction_Score,Month
720333783,blue,200,0,115,2023-08-06,week-32,q3,2023,4941.0,786,3822,50,0.159,swipe,grocery,993.72,0,36-45,Female,1,graduate,single,California,yes,yes,no,govt,42860,5,August
720334833,blue,325,0,118,2023-08-06,week-32,q3,2023,4710.0,1869,4719,91,0.397,chip,travel,519.09,0,46-55,Male,1,high school,unknown,California,yes,no,no,businessman,75363,4,August
720336708,blue,245,1,120,2023-08-06,week-32,q3,2023,3789.0,1706,1609,42,0.45,swipe,travel,370.07,0,46-55,Female,5,high school,married,California,no,yes,no,selfemployeed,14975,3,August
720338658,blue,445,1,66,2023-08-06,week-32,q3,2023,2490.0,1623,2998,60,0.652,chip,bills,839.44,0,36-45,Female,2,uneducated,married,New York,yes,no,no,govt,34138,5,August
720339558,blue,245,0,74,2023-08-06,week-32,q3,2023,2363.0,494,3887,71,0.209,chip,food,1127.23,0,46-55,Female,2,unknown,single,Texas,yes,yes,no,selfemployeed,44386,3,August
720340383,blue,420,0,120,2023-08-06,week-32,q3,2023,3518.0,2035,4034,82,0.578,swipe,bills,766.46,0,46-55,Male,1,high school,unknown,New York,no,no,yes,blue-collar,48186,4,August
720344658,blue,270,0,54,2023-08-06,week-32,q3,2023,18226.0,1847,1681,43,0.101,swipe,entertainment,369.82,0,46-55,Female,0,high school,married,Iowa,yes,no,no,selfemployeed,14975,5,August
720348933,blue,325,1,124,2023-08-06,week-32,q3,2023,12871.0,758,3060,60,0.059,swipe,grocery,459.0,0,36-45,Female,1,graduate,married,New York,no,no,no,selfemployeed,34484,3,August
720349983,blue,290,1,87,2023-08-06,week-32,q3,2023,1438.3,0,4593,79,0.0,swipe,entertainment,413.37,0,46-55,Male,4,graduate,married,Texas,yes,yes,no,selfemployeed,70053,4,August
720352533,blue,95,0,101,2023-08-06,week-32,q3,2023,20811.0,1425,1483,38,0.068,swipe,entertainment,266.94,0,56-65,Male,2,graduate,married,California,no,no,no,selfemployeed,14975,3,August
720353808,silver,415,0,76,2023-08-06,week-32,q3,2023,34516.0,0,9177,50,0.0,swipe,entertainment,2202.48,0,46-55,Male,3,graduate,unknown,California,yes,yes,no,white-collar,118167,3,August
720356133,blue,100,0,161,2023-08-13,week-33,q3,2023,23939.0,1419,14812,101,0.059,chip,grocery,2962.4,0,36-45,Female,2,uneducated,single,New York,no,yes,no,businessman,186219,5,August
720357483,blue,95,1,95,2023-08-13,week-33,q3,2023,1723.0,1010,4112,82,0.586,swipe,food,904.64,0,36-45,Male,3,high school,single,Florida,no,no,no,selfemployeed,50623,5,August
720362058,silver,420,1,76,2023-08-13,week-33,q3,2023,32182.0,0,1937,46,0.0,online,grocery,116.22,0,56-65,Female,2,uneducated,married,California,yes,yes,no,businessman,18834,5,August
720363258,blue,380,1,83,2023-08-13,week-33,q3,2023,2778.0,1640,4007,75,0.59,swipe,fuel,841.47,0,46-55,Female,3,post-graduate,single,Texas,no,yes,no,retirees,47446,4,August
720364158,blue,330,0,119,2023-08-13,week-33,q3,2023,7869.0,1251,4314,83,0.159,swipe,entertainment,905.94,0,36-45,Male,3,graduate,unknown,New Jersey,no,yes,yes,retirees,57524,5,August
720370533,blue,430,0,117,2023-08-13,week-33,q3,2023,2323.0,0,804,15,0.0,swipe,bills,104.52,0,26-35,Female,1,graduate,single,Florida,no,no,no,selfemployeed,2565,3,August
720371733,blue,270,1,125,2023-08-13,week-33,q3,2023,2232.0,786,1395,39,0.352,swipe,fuel,348.75,0,46-55,Female,1,uneducated,single,California,no,yes,no,govt,13246,5,August
720372483,blue,250,0,86,2023-08-13,week-33,q3,2023,4147.0,2262,14624,111,0.545,swipe,entertainment,2486.08,0,46-55,Male,3,unknown,single,California,yes,no,no,businessman,177447,4,August
720374808,blue,150,0,109,2023-08-13,week-33,q3,2023,2864.0,1928,4641,78,0.673,swipe,food,788.97,0,36-45,Male,3,graduate,unknown,Florida,no,yes,no,selfemployeed,72300,4,August
720376008,blue,470,0,148,2023-08-13,week-33,q3,2023,6174.0,1421,2043,52,0.23,swipe,entertainment,306.45,0,36-45,Female,3,graduate,married,Texas,yes,yes,yes,govt,20630,5,August
720377433,blue,150,1,107,2023-08-13,week-33,q3,2023,2396.0,2217,4593,74,0.925,chip,entertainment,872.67,0,46-55,Male,2,graduate,married,New York,no,no,no,retirees,70048,5,August
720379533,blue,435,0,87,2023-08-13,week-33,q3,2023,3952.0,0,2066,37,0.0,swipe,grocery,309.9,0,26-35,Female,3,unknown,single,New York,yes,no,no,selfemployeed,21036,5,August
720384633,blue,365,1,99,2023-08-13,week-33,q3,2023,3786.0,0,3403,70,0.0,swipe,bills,646.57,0,36-45,Female,1,high school,married,Florida,yes,no,no,blue-collar,37026,5,August
720385608,blue,250,0,112,2023-08-13,week-33,q3,2023,20958.0,1936,14314,99,0.092,chip,travel,2147.1,0,46-55,Male,2,graduate,single,Texas,yes,yes,no,businessman,161669,4,August
720389283,blue,300,0,118,2023-08-13,week-33,q3,2023,3035.0,1779,4999,83,0.586,swipe,bills,1299.74,0,56-65,Male,2,unknown,married,Texas,yes,yes,no,selfemployeed,89310,4,August
720392433,blue,200,1,131,2023-08-13,week-33,q3,2023,2857.0,2517,1869,47,0.881,swipe,entertainment,504.63,0,46-55,Female,3,graduate,single,California,no,no,no,govt,17365,5,August
720398958,blue,435,0,101,2023-08-13,week-33,q3,2023,2126.0,1257,4340,70,0.591,chip,grocery,1215.2,0,36-45,Female,5,high school,married,New York,no,yes,no,selfemployeed,58258,5,August
720401658,blue,335,0,79,2023-08-13,week-33,q3,2023,1438.3,1030,1985,38,0.716,swipe,bills,476.4,0,46-55,Female,1,graduate,married,Texas,no,yes,no,white-collar,19657,4,August
720403008,blue,400,1,97,2023-08-13,week-33,q3,2023,11486.0,0,4918,79,0.0,swipe,fuel,344.26,0,56-65,Male,3,high school,married,New York,no,yes,no,selfemployeed,85405,3,August
720406233,blue,110,1,72,2023-08-13,week-33,q3,2023,5546.0,1829,1770,46,0.33,swipe,fuel,123.9,0,56-65,Female,1,high school,married,Texas,no,yes,no,businessman,15454,5,August
720408708,blue,125,0,74,2023-08-13,week-33,q3,2023,2505.0,0,4109,61,0.0,swipe,food,493.08,0,66-75,Male,0,graduate,married,New York,no,no,no,govt,50508,4,August
720409608,blue,250,0,105,2023-08-13,week-33,q3,2023,32446.0,1974,1717,39,0.061,swipe,grocery,257.55,0,36-45,Female,3,graduate,married,Florida,yes,yes,no,selfemployeed,14975,4,August
720411183,blue,375,0,92,2023-08-13,week-33,q3,2023,10253.0,1857,3042,66,0.181,swipe,bills,425.88,0,26-35,Female,3,graduate,single,Texas,no,yes,no,blue-collar,34341,4,August
720412308,blue,95,1,114,2023-08-13,week-33,q3,2023,34516.0,2330,7635,75,0.068,swipe,grocery,687.15,0,36-45,Male,5,graduate,married,Texas,yes,no,no,govt,105595,5,August
720413658,silver,320,1,162,2023-08-13,week-33,q3,2023,6176.0,905,15102,95,0.147,swipe,food,3322.44,0,36-45,Female,3,high school,married,Florida,no,no,yes,businessman,199942,4,August
720414558,blue,275,0,112,2023-08-13,week-33,q3,2023,1971.0,922,4827,84,0.468,swipe,grocery,1061.94,0,36-45,Male,3,high school,married,Texas,no,no,no,govt,79829,5,August
720415833,blue,150,0,100,2023-08-13,week-33,q3,2023,3842.0,1563,14751,107,0.407,chip,travel,3392.73,0,46-55,Male,0,graduate,single,California,no,no,no,businessman,183271,4,August
720418383,blue,245,1,102,2023-08-13,week-33,q3,2023,1877.0,0,4854,80,0.0,swipe,bills,679.56,0,46-55,Male,3,unknown,single,Texas,yes,no,yes,white-collar,81387,4,August
720419358,blue,415,0,156,2023-08-13,week-33,q3,2023,2942.0,2100,4548,71,0.714,chip,bills,818.64,0,36-45,Male,2,high school,single,New York,no,no,no,selfemployeed,68239,4,August
720422358,gold,300,0,67,2023-08-13,week-33,q3,2023,34516.0,2276,7485,90,0.066,swipe,fuel,523.95,0,36-45,Male,3,high school,married,Florida,yes,no,no,white-collar,104014,3,August
720424608,silver,475,0,118,2023-08-13,week-33,q3,2023,24073.0,1084,1341,37,0.045,swipe,fuel,107.28,0,46-55,Female,3,uneducated,married,New York,no,yes,no,selfemployeed,12150,4,August
720425508,blue,475,1,127,2023-08-13,week-33,q3,2023,7196.0,696,8689,93,0.097,swipe,grocery,1390.24,0,56-65,Male,0,unknown,unknown,Florida,no,yes,no,businessman,116337,5,August
720426708,blue,220,0,43,2023-08-13,week-33,q3,2023,8512.0,0,811,27,0.0,swipe,bills,202.75,0,26-35,Female,1,high school,married,Texas,no,no,no,selfemployeed,2565,5,August
720427683,blue,275,1,69,2023-08-13,week-33,q3,2023,16163.0,0,2171,48,0.0,swipe,travel,303.94,0,36-45,Female,3,unknown,married,Florida,no,no,no,blue-collar,22948,4,August
720430083,blue,465,1,171,2023-08-13,week-33,q3,2023,2107.0,1008,3913,67,0.478,swipe,bills,586.95,0,46-55,Female,2,unknown,single,New York,no,yes,no,govt,45150,4,August
720431433,blue,370,1,68,2023-08-13,week-33,q3,2023,3198.0,2308,1402,35,0.722,swipe,fuel,168.24,0,36-45,Female,2,high school,single,Florida,yes,no,no,blue-collar,13307,5,August
720432858,blue,250,0,116,2023-08-13,week-33,q3,2023,2316.0,1510,3471,63,0.652,chip,bills,451.23,0,36-45,Female,3,graduate,married,California,no,yes,no,retirees,37713,3,August
720436008,blue,335,0,158,2023-08-13,week-33,q3,2023,5267.0,0,4196,81,0.0,online,bills,545.48,0,46-55,Female,3,graduate,single,California,yes,no,yes,businessman,53335,5,August
720437358,blue,245,1,107,2023-08-13,week-33,q3,2023,2526.0,2303,3596,69,0.912,swipe,entertainment,611.32,0,36-45,Female,2,post-graduate,married,New York,yes,no,no,govt,39222,3,August
720439533,blue,485,0,78,2023-08-13,week-33,q3,2023,7112.0,1358,4951,73,0.191,swipe,fuel,544.61,0,46-55,Male,0,high school,single,New York,no,no,no,govt,86985,4,August
720440583,blue,335,1,52,2023-08-13,week-33,q3,2023,2263.0,1188,1927,47,0.525,swipe,fuel,462.48,0,36-45,Female,2,graduate,married,California,yes,yes,no,white-collar,18620,3,August
720443358,blue,250,1,120,2023-08-13,week-33,q3,2023,8014.0,1250,6950,84,0.156,swipe,bills,1876.5,0,46-55,Male,3,graduate,married,Florida,yes,no,no,selfemployeed,101393,5,August
720444408,blue,355,1,102,2023-08-13,week-33,q3,2023,2231.0,1791,2576,42,0.803,chip,bills,283.36,0,46-55,Female,2,graduate,married,New Jersey,yes,yes,no,blue-collar,30135,5,August
720445533,blue,405,1,78,2023-08-13,week-33,q3,2023,3346.0,922,1276,21,0.276,swipe,bills,114.84,0,26-35,Female,2,unknown,single,New Jersey,yes,no,no,selfemployeed,11114,4,August
720446508,blue,150,1,109,2023-08-13,week-33,q3,2023,1721.0,1037,2681,57,0.603,swipe,grocery,348.53,0,36-45,Female,3,uneducated,single,New York,yes,yes,no,businessman,31413,5,August
720449208,blue,200,1,160,2023-08-13,week-33,q3,2023,2221.0,1814,4758,64,0.817,swipe,entertainment,475.8,0,36-45,Male,3,graduate,single,California,no,yes,no,businessman,76929,5,August
720450108,blue,125,0,79,2023-08-13,week-33,q3,2023,1438.3,0,1585,37,0.0,swipe,bills,174.35,0,36-45,Female,2,uneducated,single,California,yes,yes,no,selfemployeed,14975,4,August
720452508,blue,495,0,109,2023-08-13,week-33,q3,2023,11167.0,0,3848,74,0.0,swipe,grocery,808.08,0,46-55,Female,2,doctorate,married,New York,no,yes,no,blue-collar,43625,5,August
720454158,blue,365,1,84,2023-08-13,week-33,q3,2023,9827.0,600,2840,63,0.061,chip,fuel,397.6,0,46-55,Female,2,graduate,unknown,Florida,no,yes,no,govt,32915,4,August
720457608,blue,110,1,84,2023-08-13,week-33,q3,2023,4632.0,0,4306,63,0.0,swipe,grocery,775.08,0,26-35,Male,1,unknown,married,Florida,yes,no,no,retirees,57021,3,August
720458883,blue,495,1,98,2023-08-13,week-33,q3,2023,12495.0,2517,14524,106,0.201,chip,entertainment,2614.32,0,36-45,Female,2,graduate,married,Texas,yes,no,no,businessman,172584,4,August
720460083,gold,370,1,98,2023-08-13,week-33,q3,2023,34516.0,0,2198,42,0.0,swipe,grocery,307.72,0,46-55,Female,4,uneducated,single,California,no,no,no,businessman,23366,3,August
720462633,blue,455,0,99,2023-08-13,week-33,q3,2023,4138.0,643,1827,49,0.155,swipe,entertainment,310.59,0,26-35,Female,3,graduate,single,Texas,no,yes,no,selfemployeed,16520,5,August
720463833,blue,275,1,80,2023-08-13,week-33,q3,2023,6618.0,1738,5022,76,0.263,swipe,grocery,1205.28,0,46-55,Male,3,unknown,single,Texas,yes,yes,no,businessman,90148,4,August
720466383,blue,355,0,66,2023-08-13,week-33,q3,2023,14784.0,1374,1197,23,0.093,swipe,travel,203.49,0,26-35,Female,0,high school,single,Florida,yes,yes,no,selfemployeed,9535,3,August
720467583,blue,330,0,64,2023-08-13,week-33,q3,2023,34516.0,2517,3072,67,0.073,swipe,bills,215.04,0,46-55,Female,3,graduate,single,Nevada,no,yes,no,businessman,34567,5,August
720470133,blue,390,0,139,2023-08-13,week-33,q3,2023,3604.0,1483,4576,87,0.411,swipe,grocery,274.56,0,36-45,Male,4,unknown,single,New Jersey,no,yes,no,retirees,69275,5,August
720471108,silver,175,1,124,2023-08-13,week-33,q3,2023,32056.0,1668,12595,106,0.052,swipe,bills,755.7,0,46-55,Male,3,high school,married,Florida,no,no,no,businessman,119902,3,August
720473433,blue,225,1,109,2023-08-13,week-33,q3,2023,2621.0,2486,4955,78,0.948,chip,bills,1090.1,0,46-55,Male,2,graduate,married,Florida,yes,yes,no,govt,87179,5,August
720474408,blue,275,1,85,2023-08-13,week-33,q3,2023,9298.0,1898,8427,87,0.204,swipe,bills,2359.56,0,46-55,Male,3,uneducated,single,New York,no,yes,no,blue-collar,114260,5,August
720475233,blue,270,1,81,2023-08-13,week-33,q3,2023,2927.0,1412,1474,26,0.482,swipe,bills,132.66,0,26-35,Male,0,graduate,single,Florida,yes,yes,no,selfemployeed,14975,5,August
720476733,blue,345,1,57,2023-08-13,week-33,q3,2023,6028.0,799,1002,22,0.133,swipe,bills,220.44,0,36-45,Female,5,unknown,single,California,no,no,no,selfemployeed,5525,5,August
720479058,blue,150,0,103,2023-08-13,week-33,q3,2023,1438.3,851,4379,64,0.592,chip,fuel,569.27,0,46-55,Female,1,uneducated,married,New York,no,no,no,govt,59625,4,August
720480183,blue,285,0,89,2023-08-13,week-33,q3,2023,1811.0,787,4882,80,0.435,swipe,entertainment,927.58,0,56-65,Male,3,doctorate,married,New York,yes,no,no,blue-collar,83009,5,August
720482583,blue,405,1,72,2023-08-13,week-33,q3,2023,10431.0,2163,4598,69,0.207,swipe,bills,1149.5,0,56-65,Male,1,unknown,married,California,no,no,yes,white-collar,70220,4,August
720484908,blue,340,0,51,2023-08-13,week-33,q3,2023,2155.0,0,1655,27,0.0,swipe,entertainment,430.3,0,26-35,Female,0,high school,single,Texas,no,no,no,selfemployeed,14975,5,August
720486408,blue,250,0,116,2023-08-13,week-33,q3,2023,1438.3,756,4436,73,0.526,chip,fuel,1153.36,0,36-45,Male,3,high school,single,California,no,no,no,businessman,62469,4,August
720487308,blue,400,0,87,2023-08-13,week-33,q3,2023,15898.0,0,4184,54,0.0,swipe,grocery,460.24,0,36-45,Female,4,graduate,married,New Jersey,no,yes,yes,businessman,52789,5,August
720491958,blue,285,1,101,2023-08-13,week-33,q3,2023,1438.3,0,4302,74,0.0,chip,fuel,430.2,0,26-35,Male,1,graduate,single,Texas,no,no,no,blue-collar,56933,5,August
720494058,blue,400,1,115,2023-08-13,week-33,q3,2023,3042.0,0,4781,79,0.0,online,entertainment,860.58,0,46-55,Male,3,graduate,single,Texas,no,yes,no,businessman,78084,5,August
720496158,blue,175,0,119,2023-08-13,week-33,q3,2023,13409.0,1168,4031,82,0.087,swipe,entertainment,1168.99,0,36-45,Female,2,doctorate,single,California,yes,no,no,white-collar,48111,4,August
720497958,blue,225,1,55,2023-08-13,week-33,q3,2023,14853.0,0,1800,41,0.0,swipe,entertainment,504.0,0,46-55,Female,1,graduate,married,California,no,yes,no,retirees,16049,4,August
720503508,blue,100,1,111,2023-08-13,week-33,q3,2023,5594.0,1235,5220,75,0.221,swipe,fuel,1305.0,0,46-55,Male,3,graduate,married,New York,no,no,no,white-collar,96192,4,August
720504633,blue,480,1,73,2023-08-13,week-33,q3,2023,3254.0,0,967,24,0.0,swipe,entertainment,58.02,0,26-35,Female,0,graduate,married,New Jersey,yes,no,no,selfemployeed,5225,3,August
720507108,blue,300,1,102,2023-08-13,week-33,q3,2023,1601.0,0,2339,41,0.0,swipe,grocery,631.53,0,56-65,Male,1,graduate,single,Texas,yes,yes,yes,govt,25889,5,August
720508233,silver,425,1,110,2023-08-13,week-33,q3,2023,17161.0,0,1898,42,0.0,swipe,entertainment,132.86,0,56-65,Female,2,uneducated,married,New York,no,no,no,selfemployeed,18047,4,August
720509433,blue,125,0,77,2023-08-13,week-33,q3,2023,2306.0,1627,3776,70,0.706,swipe,entertainment,226.56,0,56-65,Female,0,graduate,single,New York,no,no,no,selfemployeed,41915,5,August
720510333,blue,485,0,105,2023-08-13,week-33,q3,2023,2037.0,1349,4574,84,0.662,chip,bills,457.4,0,46-55,Male,2,post-graduate,married,Florida,no,no,no,businessman,69168,3,August
720511608,blue,400,0,45,2023-08-13,week-33,q3,2023,16049.0,799,1989,33,0.05,online,food,457.47,0,46-55,Female,2,uneducated,unknown,Florida,no,no,no,retirees,19744,4,August
720512433,blue,455,0,114,2023-08-13,week-33,q3,2023,15219.0,2281,7625,78,0.15,swipe,food,1753.75,0,56-65,Male,4,high school,single,Texas,no,yes,no,govt,105479,3,August
720513333,blue,300,1,107,2023-08-13,week-33,q3,2023,21350.0,1724,4878,78,0.081,swipe,food,585.36,0,46-55,Male,3,high school,single,California,yes,no,no,blue-collar,82768,5,August
720515883,platinum,300,1,75,2023-08-13,week-33,q3,2023,3638.0,0,16469,115,0.0,swipe,travel,4117.25,0,46-55,Female,5,high school,married,Texas,no,no,no,businessman,234476,5,August
720518283,blue,475,1,119,2023-08-13,week-33,q3,2023,2296.0,1371,5483,77,0.597,swipe,entertainment,1370.75,0,46-55,Male,2,unknown,married,California,no,yes,no,white-collar,99794,4,August
720519333,blue,460,0,75,2023-08-13,week-33,q3,2023,2721.0,1885,2594,48,0.693,chip,bills,363.16,0,36-45,Female,3,uneducated,single,California,no,yes,no,selfemployeed,30375,4,August
720520308,blue,300,0,126,2023-08-13,week-33,q3,2023,8318.0,2517,2427,52,0.303,swipe,grocery,169.89,0,56-65,Female,1,unknown,married,New York,yes,no,no,govt,27287,5,August
720521808,blue,125,0,74,2023-08-13,week-33,q3,2023,25662.0,1515,1484,36,0.059,online,entertainment,400.68,0,26-35,Male,0,high school,single,California,no,no,no,selfemployeed,14975,5,August
720522633,silver,125,1,92,2023-08-13,week-33,q3,2023,16199.0,1533,8150,106,0.095,swipe,grocery,733.5,0,36-45,Male,3,graduate,single,Florida,no,yes,no,businessman,111478,5,August
720527058,blue,125,0,88,2023-08-13,week-33,q3,2023,2310.0,1306,4343,74,0.565,swipe,bills,825.17,0,56-65,Female,3,graduate,single,California,no,yes,no,businessman,58436,4,August
720529308,blue,95,0,85,2023-08-13,week-33,q3,2023,1856.0,0,1805,46,0.0,swipe,entertainment,108.3,0,56-65,Female,1,unknown,married,New York,no,no,no,selfemployeed,16162,5,August
720531633,blue,440,1,80,2023-08-13,week-33,q3,2023,3552.0,2517,2665,36,0.709,chip,entertainment,719.55,0,46-55,Female,0,post-graduate,single,Texas,no,yes,yes,blue-collar,31321,4,August
720532908,blue,455,1,55,2023-08-13,week-33,q3,2023,9735.0,1245,2967,80,0.128,swipe,bills,385.71,0,56-65,Female,0,unknown,married,New Jersey,no,no,no,blue-collar,33970,3,August
720535008,blue,175,0,156,2023-08-13,week-33,q3,2023,10492.0,1094,13764,104,0.104,swipe,fuel,1926.96,0,36-45,Male,3,graduate,married,Texas,no,no,no,businessman,140202,4,August
720537633,blue,140,0,103,2023-08-13,week-33,q3,2023,3047.0,2139,4961,85,0.702,swipe,food,1289.86,0,46-55,Male,2,unknown,married,Florida,yes,yes,no,blue-collar,87680,4,August
720539583,blue,400,1,78,2023-08-13,week-33,q3,2023,21226.0,1202,14103,96,0.057,chip,travel,1551.33,0,46-55,Male,2,graduate,married,New Jersey,yes,no,no,white-collar,151630,5,August
720540708,blue,250,1,47,2023-08-13,week-33,q3,2023,2773.0,1507,1197,25,0.543,swipe,bills,119.7,0,26-35,Female,3,post-graduate,single,Florida,no,yes,no,selfemployeed,9535,5,August
720541758,blue,455,1,156,2023-08-13,week-33,q3,2023,4948.0,1655,3711,64,0.334,swipe,fuel,1001.97,0,56-65,Female,2,high school,single,Texas,no,no,no,white-collar,40896,4,August
720547533,blue,270,1,109,2023-08-13,week-33,q3,2023,11438.0,0,4346,90,0.0,swipe,food,434.6,0,26-35,Male,2,graduate,married,New York,yes,no,no,retirees,58545,4,August
720551733,blue,175,1,74,2023-08-13,week-33,q3,2023,15195.0,0,2631,41,0.0,chip,fuel,736.68,0,26-35,Female,3,graduate,married,Texas,yes,no,yes,selfemployeed,30999,4,August
720553158,blue,410,1,93,2023-08-13,week-33,q3,2023,3390.0,2222,5001,82,0.655,swipe,bills,950.19,0,36-45,Male,1,uneducated,single,New Jersey,yes,yes,no,white-collar,89561,5,August
720555483,blue,335,1,109,2023-08-13,week-33,q3,2023,21374.0,0,4100,79,0.0,swipe,bills,615.0,0,36-45,Female,4,graduate,married,Florida,no,no,no,selfemployeed,50295,5,August
720557883,blue,100,1,96,2023-08-13,week-33,q3,2023,6104.0,1595,15240,102,0.261,chip,travel,2743.2,0,36-45,Female,3,post-graduate,single,Texas,no,no,no,businessman,207814,5,August
720559908,silver,495,0,93,2023-08-13,week-33,q3,2023,11684.0,653,4900,61,0.056,chip,bills,1029.0,1,36-45,Male,4,uneducated,single,Iowa,no,no,no,businessman,84531,4,August
720562008,silver,470,1,97,2023-08-13,week-33,q3,2023,34516.0,1263,2759,65,0.037,swipe,bills,193.13,1,56-65,Female,0,high school,single,California,no,yes,no,white-collar,32203,3,August
720563058,blue,465,0,123,2023-08-13,week-33,q3,2023,1816.0,1052,4175,65,0.579,swipe,grocery,876.75,1,36-45,Male,1,high school,single,Texas,yes,no,no,businessman,52603,5,August
720563958,blue,225,0,102,2023-08-13,week-33,q3,2023,4025.0,0,4445,92,0.0,swipe,food,1111.25,1,46-55,Male,0,uneducated,married,New York,no,yes,no,govt,62941,4,August
720565458,blue,200,1,98,2023-08-13,week-33,q3,2023,17306.0,0,6205,65,0.0,swipe,bills,496.4,1,36-45,Male,2,graduate,single,Texas,no,no,no,selfemployeed,100919,4,August
720568083,blue,245,1,117,2023-08-13,week-33,q3,2023,8624.0,0,2428,53,0.0,swipe,grocery,607.0,1,46-55,Female,3,graduate,single,California,no,no,no,retirees,27302,4,August
720570333,blue,110,1,40,2023-08-13,week-33,q3,2023,1912.0,1163,4786,81,0.608,chip,entertainment,1196.5,1,36-45,Male,5,unknown,married,New York,yes,yes,no,blue-collar,78265,4,August
720572508,blue,415,1,87,2023-08-13,week-33,q3,2023,9830.0,2055,1042,23,0.209,swipe,travel,250.08,1,36-45,Female,2,post-graduate,married,Texas,no,yes,no,selfemployeed,5525,4,August
720575058,blue,375,1,115,2023-08-13,week-33,q3,2023,2589.0,1693,4259,83,0.654,chip,grocery,894.39,1,46-55,Female,3,unknown,single,New York,no,no,no,govt,55619,4,August
720578058,blue,390,1,94,2023-08-13,week-33,q3,2023,8386.0,2375,4101,67,0.283,swipe,entertainment,328.08,0,46-55,Female,2,graduate,married,New Jersey,no,yes,no,selfemployeed,50312,4,August
720580383,blue,250,0,119,2023-08-13,week-33,q3,2023,1438.3,0,3637,80,0.0,swipe,grocery,472.81,0,46-55,Female,4,unknown,married,California,yes,yes,no,govt,39669,4,August
720582558,blue,125,0,120,2023-08-13,week-33,q3,2023,2296.0,0,5108,87,0.0,swipe,food,612.96,0,36-45,Male,3,high school,married,Michigan,yes,yes,no,businessman,93503,4,August
720585183,blue,445,0,109,2023-08-13,week-33,q3,2023,14854.0,2136,3659,68,0.144,swipe,grocery,548.85,0,46-55,Female,3,graduate,married,California,yes,no,no,businessman,39968,4,August
720589008,blue,440,1,84,2023-08-13,week-33,q3,2023,4072.0,1594,4317,83,0.391,swipe,fuel,647.55,0,36-45,Female,4,high school,single,New Jersey,no,no,no,white-collar,57623,4,August
720590058,blue,415,1,90,2023-08-13,week-33,q3,2023,8840.0,1794,2839,47,0.203,swipe,entertainment,596.19,0,36-45,Female,3,unknown,married,California,yes,no,no,govt,32905,4,August
720592533,blue,370,0,114,2023-08-13,week-33,q3,2023,19782.0,868,2535,44,0.044,swipe,fuel,608.4,0,36-45,Female,3,unknown,married,New York,no,yes,no,blue-collar,29350,4,August
720593583,blue,125,1,91,2023-08-13,week-33,q3,2023,3554.0,747,5152,90,0.21,online,grocery,1339.52,0,46-55,Male,3,high school,married,New York,yes,no,no,businessman,94626,4,August
720595083,blue,245,1,117,2023-08-13,week-33,q3,2023,1620.0,1278,4530,69,0.789,chip,entertainment,453.0,0,46-55,Male,2,high school,married,Texas,no,no,no,govt,67048,4,August
720597108,blue,350,0,93,2023-08-13,week-33,q3,2023,9943.0,2138,8325,54,0.215,swipe,fuel,1665.0,0,46-55,Male,3,doctorate,single,Texas,yes,no,yes,blue-collar,113288,4,August
720598308,blue,300,1,45,2023-08-13,week-33,q3,2023,34516.0,1126,1736,35,0.033,chip,bills,277.76,0,36-45,Female,3,uneducated,married,California,yes,yes,no,selfemployeed,14975,3,August
720599658,blue,380,1,88,2023-08-13,week-33,q3,2023,1438.3,0,5104,75,0.0,swipe,bills,1020.8,0,36-45,Male,3,graduate,unknown,Texas,no,no,no,govt,93179,4,August
720600858,blue,140,1,75,2023-08-13,week-33,q3,2023,5633.0,1395,3695,75,0.248,swipe,entertainment,1071.55,0,46-55,Female,3,graduate,single,New York,no,no,yes,govt,40549,4,August
720603558,blue,335,0,42,2023-08-13,week-33,q3,2023,20337.0,1605,2460,74,0.079,swipe,entertainment,147.6,0,36-45,Female,3,graduate,single,California,yes,yes,yes,govt,27947,4,August
720605808,blue,125,0,89,2023-08-13,week-33,q3,2023,1438.3,0,799,17,0.0,swipe,bills,167.79,0,46-55,Female,5,uneducated,unknown,Texas,yes,yes,yes,selfemployeed,2565,4,August
720608658,platinum,300,1,70,2023-08-13,week-33,q3,2023,8398.0,1875,16706,123,0.223,chip,travel,1503.54,0,56-65,Female,2,high school,single,Florida,yes,yes,no,businessman,236058,4,August
720610008,blue,495,0,167,2023-08-13,week-33,q3,2023,15796.0,812,1339,23,0.051,swipe,fuel,147.29,0,36-45,Female,2,graduate,married,Texas,no,yes,no,selfemployeed,12150,4,August
720611058,blue,470,1,119,2023-08-13,week-33,q3,2023,17018.0,0,1550,47,0.0,swipe,bills,232.5,0,36-45,Female,1,unknown,single,New York,no,yes,no,selfemployeed,14975,3,August
720612333,blue,375,0,97,2023-08-13,week-33,q3,2023,1951.0,0,2697,45,0.0,swipe,entertainment,458.49,0,56-65,Female,2,unknown,married,Texas,yes,no,yes,businessman,31590,4,August
